GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000235829,1,15018625,15019109,66,13,46295,1.5036,0.066339
ENSG00000175147,1,15438311,15478960,205,38,46067,-1.1909,0.88315
ENSG00000171729,1,15479028,15546976,273,32,45985,0.088719,0.46465
ENSG00000204464,1,15490840,15497813,58,12,46271,0.31032,0.37816
ENSG00000215720,1,15518324,15519341,158,21,46122,1.7217,0.04256
ENSG00000278480,1,15552869,15554045,23,5,46350,1.4021,0.080449
ENSG00000142621,1,15573768,15724622,503,70,46197,-0.81084,0.79127
ENSG00000233485,1,15653176,15670372,7,3,43529,-0.90853,0.8182
ENSG00000236045,1,15660662,15661960,6,2,46350,-1.0277,0.84796
ENSG00000228140,1,15729475,15735929,22,6,46350,-0.80756,0.79033
ENSG00000142634,1,15736391,15756839,33,12,46225,-0.60247,0.72657
ENSG00000162438,1,15764935,15775737,7,3,45947,-0.14943,0.55939
ENSG00000142615,1,15783224,15798586,65,13,46350,-0.33766,0.63219
ENSG00000215704,1,15802596,15817895,13,3,46350,-1.2303,0.8907
ENSG00000132906,1,15817327,15851221,99,11,46317,0.32616,0.37215
ENSG00000116138,1,15853308,15902587,264,41,46265,0.21666,0.41424
ENSG00000251866,1,15868660,15868799,5,2,46350,0.37972,0.35208
ENSG00000272510,1,15892106,15892451,6,2,46350,0.74153,0.22919
ENSG00000116771,1,15898848,15911605,34,4,46248,0.78384,0.21657
ENSG00000237301,1,15912631,15930121,39,5,46350,0.10395,0.45861
ENSG00000235084,1,15931092,15931538,14,1,46350,-0.8135,0.79203
ENSG00000252417,1,15934573,15934640,8,2,46350,-0.6296,0.73552
ENSG00000236500,1,15941138,15941362,6,2,46350,-0.39541,0.65373
ENSG00000197312,1,15943995,15995539,39,8,46323,-0.44132,0.67051
ENSG00000215695,1,15986364,15988217,6,2,46350,-1.1585,0.87666
ENSG00000271742,1,16009368,16009623,75,13,46233,-0.2587,0.60207
ENSG00000116786,1,16010827,16061264,66,21,46067,0.37654,0.35326
ENSG00000237938,1,16046807,16063391,10,3,46023,-0.41378,0.66048
ENSG00000162461,1,16062900,16067891,10,3,46023,0.10631,0.45767
ENSG00000224459,1,16066546,16076391,10,2,46350,-0.93795,0.82587
ENSG00000162460,1,16068917,16074477,31,8,46350,0.44558,0.32795
ENSG00000162458,1,16083154,16113089,331,51,46226,1.4232,0.077346
ENSG00000224321,1,16119291,16119780,10,3,46350,0.43187,0.33292
ENSG00000233954,1,16133664,16135843,131,24,46213,0.76127,0.22325
ENSG00000178715,1,16154727,16155164,40,5,46144,-0.04756,0.51897
ENSG00000179743,1,16160969,16174642,156,28,46249,1.5241,0.063741
ENSG00000065526,1,16174359,16266955,296,28,46200,0.99343,0.16025
ENSG00000270620,1,16244193,16244403,7,1,46350,1.2111,0.11293
ENSG00000116809,1,16268364,16302627,24,7,46056,-0.22152,0.58766
ENSG00000234607,1,16296127,16296689,4,2,46350,0.6542,0.25649
ENSG00000231353,1,16314677,16314936,20,3,46350,1.05,0.14685
ENSG00000275503,1,16315635,16315870,13,2,46350,1.0295,0.15161
ENSG00000224966,1,16316366,16321246,46,12,46043,1.1025,0.13512
ENSG00000183888,1,16330731,16335302,50,13,46327,0.37141,0.35517
ENSG00000233078,1,16332655,16333166,6,4,46154,1.2268,0.10994
ENSG00000173641,1,16340523,16346089,48,7,46350,0.5088,0.30545
ENSG00000186510,1,16348366,16360545,124,35,46341,1.9867,0.023476
ENSG00000232456,1,16361673,16366524,38,11,46204,0.077522,0.4691
ENSG00000184908,1,16370231,16383803,99,20,46346,-0.24704,0.59756
ENSG00000185519,1,16384264,16400121,131,19,46175,1.0374,0.14977
ENSG00000142627,1,16450832,16482582,174,25,46115,2.0018,0.022655
ENSG00000227959,1,16481706,16483824,1,1,46350,1.1441,0.1263
ENSG00000224621,1,16485761,16488378,5,2,46350,0.73612,0.23083
ENSG00000234166,1,16524349,16524852,12,3,46102,0.5924,0.27679
ENSG00000142632,1,16524599,16539104,18,5,45481,0.6951,0.24349
ENSG00000237276,1,16542404,16554522,26,6,46074,-0.39972,0.65532
ENSG00000132881,1,16558195,16563657,20,6,46291,1.0278,0.15202
ENSG00000233929,1,16567708,16567893,6,2,46350,0.61966,0.26774
ENSG00000037637,1,16573334,16678949,111,14,45957,-0.16555,0.56575
ENSG00000055070,1,16693578,16724640,10,4,46350,0.69083,0.24484
ENSG00000226457,1,16695645,16696025,3,2,46350,0.80584,0.21017
ENSG00000187144,1,16725138,16763919,106,36,46249,0.66174,0.25407
ENSG00000157191,1,16767167,16786573,10,5,45776,1.0094,0.15638
ENSG00000226029,1,16787443,16794976,16,7,45611,0.0025243,0.49899
ENSG00000080947,1,16793931,16825752,92,26,46143,1.0535,0.14606
ENSG00000206652,1,16840617,16840780,33,9,46350,0.69107,0.24476
ENSG00000261135,1,16841140,16842249,3,2,46350,-0.8176,0.79321
ENSG00000224174,1,16847189,16848291,18,4,46350,2.2955,0.010852
ENSG00000233421,1,16860381,16862667,66,15,46269,0.22016,0.41287
ENSG00000268674,1,16865561,16866070,2,1,46350,0.12757,0.44924
ENSG00000225710,1,16875146,16879026,53,14,46350,-0.51084,0.69527
ENSG00000219481,1,16888814,16939982,320,62,46158,-0.13988,0.55562
ENSG00000215908,1,16944748,16983727,110,23,46248,0.31943,0.3747
ENSG00000283773,1,16969262,16969604,51,5,46338,1.2295,0.10945
ENSG00000207513,1,16993280,16993443,156,24,46209,0.67478,0.24991
ENSG00000280114,1,17007592,17015244,4,2,46350,-0.53956,0.70525
ENSG00000236698,1,17012116,17012550,4,2,46350,-0.50229,0.69227
ENSG00000268869,1,17013834,17046652,5,3,46350,-1.7274,0.95795
ENSG00000279151,1,17028041,17032089,2,1,46350,-0.65774,0.74465
ENSG00000227684,1,17066775,17077463,37,7,46350,-1.3575,0.91268
ENSG00000186715,1,17081405,17096732,19,5,46350,-0.3212,0.62597
ENSG00000230239,1,17181902,17185779,159,25,46255,-0.45647,0.67597
ENSG00000263811,1,17185444,17185516,1,1,46350,-0.28584,0.6125
ENSG00000228549,1,17197440,17200587,1,1,46350,-2.1622,0.9847
ENSG00000238142,1,17215033,17216144,7,3,46350,-0.57704,0.71804
ENSG00000235241,1,17215590,17216097,10,4,46350,-0.92533,0.8226
ENSG00000207005,1,17222475,17222638,4,2,46350,0.47852,0.31614
ENSG00000272426,1,17230834,17231271,8,2,46350,-0.43546,0.66838
ENSG00000058453,1,17248445,17299474,72,22,46271,0.89788,0.18462
ENSG00000117122,1,17300997,17307330,19,4,46350,1.1764,0.11971
ENSG00000226526,1,17305421,17331586,6,2,46350,1.0065,0.15708
ENSG00000159363,1,17312453,17338423,38,10,46103,-0.095718,0.53813
ENSG00000117118,1,17345217,17380665,9,3,46350,0.50925,0.30529
ENSG00000117115,1,17393256,17445930,100,21,46217,-0.077474,0.53088
ENSG00000252180,1,17484692,17484779,1,1,45176,0.94708,0.1718
ENSG00000204362,1,17516278,17524112,70,14,46350,0.0066576,0.49734
ENSG00000282843,1,17519727,17528228,13,5,46350,0.47826,0.31623
ENSG00000142623,1,17531621,17572500,154,17,46246,0.7926,0.21401
ENSG00000142619,1,17575593,17610728,24,9,46350,1.6044,0.054309
ENSG00000266634,1,17604384,17604470,16,6,46276,1.3431,0.089625
ENSG00000159339,1,17634690,17690499,131,15,46229,1.1209,0.13117
ENSG00000269468,1,17655507,17676070,4,1,46350,0.5221,0.3008
ENSG00000276747,1,17698691,17728195,69,11,45937,-0.48636,0.68664
ENSG00000227751,1,17733256,17733878,10,2,46350,1.441,0.074788
ENSG00000179051,1,17733256,17766220,99,16,46165,-0.60545,0.72756
ENSG00000074964,1,17866330,18024364,1551,196,46224,0.24638,0.4027
ENSG00000236648,1,18044182,18076473,71,16,46350,-0.92112,0.82151
ENSG00000117148,1,18081808,18153558,37,12,46028,1.0478,0.14738
ENSG00000261781,1,18392151,18400906,48,17,46108,0.62519,0.26592
ENSG00000117154,1,18434240,18704976,317,29,46129,-0.78152,0.78275
ENSG00000280222,1,18435883,18442355,46,8,46032,-0.49048,0.6881
ENSG00000230035,1,18493423,18505840,16,6,46207,2.039,0.020724
ENSG00000225387,1,18712323,18715008,5,3,46350,0.8779,0.19
ENSG00000179023,1,18807476,18812620,92,17,46134,-1.6244,0.94786
ENSG00000235282,1,18839612,18839877,142,35,46347,-0.6171,0.73141
ENSG00000225478,1,18921908,18922130,431,48,46170,2.8364,0.0022814
ENSG00000009709,1,18957500,19075360,117,34,46348,2.3314,0.0098671
ENSG00000179002,1,19166093,19186176,107,22,46245,1.0239,0.15295
ENSG00000255275,1,19175767,19247615,31,11,46350,0.26922,0.39388
ENSG00000159423,1,19197924,19229275,171,28,46256,-1.2984,0.90293
ENSG00000265606,1,19209696,19209769,5,2,46350,-1.0971,0.86371
ENSG00000221662,1,19223565,19223642,3,1,46350,-0.25882,0.60211
ENSG00000169991,1,19230775,19283180,21,6,46294,0.46601,0.3206
ENSG00000272084,1,19398604,19402005,67,16,46350,-1.1973,0.8844
ENSG00000127481,1,19401000,19536770,245,35,46264,-1.1628,0.87755
ENSG00000230424,1,19536995,19567198,7,3,46350,-1.0904,0.86223
ENSG00000127463,1,19542158,19578046,109,19,46335,-0.17892,0.571
ENSG00000053372,1,19578033,19586622,71,11,46069,1.8822,0.029902
ENSG00000211454,1,19593597,19600688,36,4,46350,-1.1165,0.8679
ENSG00000162482,1,19609052,19615744,35,13,46350,0.9038,0.18305
ENSG00000270728,1,19623574,19624397,25,8,46178,1.9738,0.024202
ENSG00000053371,1,19630459,19638640,17,6,45899,-0.77531,0.78092
ENSG00000200403,1,19631570,19631676,6,2,46350,-0.26029,0.60268
ENSG00000040487,1,19638820,19655794,69,23,46215,0.25179,0.4006
ENSG00000265192,1,19646299,19646554,5,1,46350,-1.2598,0.89613
ENSG00000077549,1,19665270,19812007,305,39,46215,0.25372,0.39986
ENSG00000240490,1,19750878,19751163,20,5,46350,-0.32391,0.627
ENSG00000201609,1,19837087,19837227,68,12,46339,-0.38906,0.65138
ENSG00000239027,1,19858664,19858768,1,1,46350,-0.23759,0.5939
ENSG00000235185,1,19918296,19923326,48,7,46350,0.4943,0.31055
ENSG00000173436,1,19923471,19956315,194,28,46260,-0.22071,0.58734
ENSG00000270136,1,19923473,19984549,11,6,46350,1.6007,0.054723
ENSG00000226396,1,19934608,19935062,10,5,46350,-0.27161,0.60704
ENSG00000158747,1,19969726,19984949,163,37,46174,-0.66622,0.74737
ENSG00000158748,1,19991780,20006055,134,24,46094,-0.62004,0.73238
ENSG00000162542,1,20008706,20126410,183,35,46313,1.1372,0.12773
ENSG00000178828,1,20140522,20141771,25,6,46350,-1.5305,0.93706
ENSG00000235434,1,20140860,20145995,7,4,46350,-0.0092395,0.50369
ENSG00000169914,1,20209006,20239438,307,48,46223,0.29137,0.38538
ENSG00000188784,1,20246502,20250110,121,28,46299,0.19158,0.42404
ENSG00000242688,1,20297462,20297760,17,4,45963,0.55144,0.29067
ENSG00000188257,1,20301925,20306909,11,6,45461,0.18185,0.42785
ENSG00000127472,1,20396701,20417661,20,5,46350,-1.4716,0.92944
ENSG00000117215,1,20438432,20446059,48,14,46138,-1.072,0.85813
ENSG00000158786,1,20465819,20476879,177,50,46264,1.1237,0.13057
ENSG00000227066,1,20480831,20487061,14,4,46350,-0.59889,0.72538
ENSG00000187980,1,20487746,20503917,55,14,45778,0.65835,0.25516
ENSG00000225986,1,20510735,20512979,4,1,46350,0.75054,0.22646
ENSG00000162543,1,20512578,20522541,52,19,46150,1.5509,0.060462
ENSG00000228105,1,20569588,20571148,361,37,46045,1.0588,0.14484
ENSG00000158816,1,20617412,20681387,239,47,46138,0.97462,0.16487
ENSG00000226664,1,20620704,20649680,56,16,46350,-0.223,0.58823
ENSG00000236963,1,20687072,20757727,51,16,46235,1.7521,0.039877
ENSG00000226487,1,20738797,20739746,17,6,46350,0.44616,0.32774
ENSG00000162545,1,20808884,20812713,114,38,46218,-0.26061,0.6028
ENSG00000090432,1,20825941,20834654,169,36,46296,-0.022687,0.50905
ENSG00000215520,1,20852482,20853244,135,37,46178,-0.80417,0.78935
ENSG00000183114,1,20878932,20881503,10,2,46350,0.50265,0.30761
ENSG00000158825,1,20915441,20945401,14,4,46350,1.4945,0.067521
ENSG00000158828,1,20959948,20978004,86,13,46350,-0.84359,0.80055
ENSG00000117242,1,20969150,20978686,94,24,46209,-1.2455,0.89352
ENSG00000244038,1,20978260,20988037,50,12,46124,0.013691,0.49454
ENSG00000117245,1,20990507,21044510,203,39,46206,0.95438,0.16995
ENSG00000235432,1,21019227,21020506,11,3,46350,-0.1755,0.56966
ENSG00000189410,1,21046225,21059133,18,7,46350,-0.46622,0.67947
ENSG00000233069,1,21059373,21060445,13,6,46350,-0.81268,0.7918
ENSG00000127483,1,21069154,21113181,58,10,46189,0.70756,0.23961
ENSG00000075151,1,21132785,21503381,407,34,46058,1.3357,0.090816
ENSG00000251914,1,21167734,21167795,8,4,45972,1.0024,0.15807
ENSG00000221808,1,21314807,21314925,9,4,46350,1.1781,0.11939
ENSG00000233072,1,21330043,21330427,4,2,45972,-2.3292,0.99007
ENSG00000236073,1,21400132,21400246,5,3,46350,1.2064,0.11383
ENSG00000235112,1,21487968,21488574,235,34,46180,-0.41051,0.65928
ENSG00000117298,1,21543740,21671997,941,117,46154,-0.56604,0.71432
ENSG00000236936,1,21592575,21593744,5,1,46350,0.53416,0.29661
ENSG00000231105,1,21619783,21626267,9,4,46350,-0.4213,0.66323
ENSG00000236216,1,21724480,21724855,75,22,46330,0.19207,0.42384
ENSG00000228823,1,21737953,21739786,121,33,46267,0.601,0.27392
ENSG00000236009,1,21742391,21743985,62,13,46213,-0.645,0.74054
ENSG00000227001,1,21751118,21754460,22,5,46350,0.21814,0.41366
ENSG00000187952,1,21754796,21756029,164,44,46160,-0.46397,0.67867
ENSG00000186543,1,21760811,21764051,15,5,46350,0.33847,0.36751
ENSG00000142794,1,21766621,21811393,226,58,46259,-0.64206,0.73958
ENSG00000176378,1,21786249,21786575,32,10,46041,-1.9563,0.97478
ENSG00000162551,1,21835865,21904905,131,32,46300,-0.3351,0.63123
ENSG00000233431,1,21912965,21917680,16,7,46350,0.54322,0.29349
ENSG00000221781,1,21918904,21919041,30,13,46286,1.2622,0.10344
ENSG00000076864,1,21922708,21995856,225,61,46257,1.2526,0.10517
ENSG00000090686,1,22004791,22110099,44,15,46298,0.64968,0.25795
ENSG00000231978,1,22094762,22095068,81,26,45823,-0.27955,0.61009
ENSG00000187942,1,22138758,22151714,66,17,46347,-0.38502,0.64989
ENSG00000142798,1,22148738,22263790,182,50,45991,0.13165,0.44763
ENSG00000232037,1,22234591,22235073,33,8,45935,-0.85451,0.80359
ENSG00000283234,1,22277172,22283364,25,5,46350,0.33361,0.36934
ENSG00000219073,1,22303514,22315837,132,32,46202,-0.0050486,0.50201
ENSG00000264385,1,22305444,22305729,4,1,46350,0.55098,0.29082
ENSG00000263991,1,22313974,22314268,2,1,46350,0.67124,0.25103
ENSG00000201919,1,22314309,22314412,124,36,46204,-0.52722,0.70098
ENSG00000142789,1,22328149,22339015,604,138,46079,-0.42669,0.6652
ENSG00000263582,1,22330078,22330361,3,1,46350,0.022597,0.49099
ENSG00000263929,1,22337143,22337437,3,1,46350,-0.47682,0.68326
ENSG00000201273,1,22337478,22337581,14,3,46350,-0.75452,0.77473
ENSG00000228397,1,22350483,22352541,30,6,45956,0.10701,0.45739
ENSG00000218510,1,22351024,22357718,55,7,46135,-0.042787,0.51706
ENSG00000070831,1,22379120,22419439,72,18,46229,-1.0836,0.86073
ENSG00000230068,1,22385690,22390692,54,14,46200,-0.92357,0.82214
ENSG00000271428,1,22394833,22395320,8,4,46350,-0.53699,0.70436
ENSG00000271840,1,22427106,22427853,6,4,46350,-0.99094,0.83914
ENSG00000162552,1,22443798,22469459,179,30,46059,-0.96869,0.83365
ENSG00000266564,1,22592732,22592793,11,5,45972,1.2838,0.099614
ENSG00000234397,1,22649333,22649824,10,5,46350,0.51991,0.30156
ENSG00000279625,1,22691123,22692975,26,11,46151,-1.767,0.96139
ENSG00000184677,1,22778344,22857650,16,7,46277,-0.92067,0.82139
ENSG00000237200,1,22843967,22846201,5,2,46350,0.0096848,0.49614
ENSG00000070886,1,22890057,22930087,140,43,46268,-0.9203,0.82129
ENSG00000173372,1,22962999,22966101,104,20,46218,-0.73605,0.76915
ENSG00000159189,1,22970123,22974603,10,3,46350,-1.1819,0.88138
ENSG00000173369,1,22979474,22988031,54,11,46099,1.1742,0.12016
ENSG00000133216,1,23037332,23247993,293,45,46226,1.739,0.041019
ENSG00000265422,1,23046010,23046091,29,9,46350,0.92146,0.17841
ENSG00000225952,1,23162206,23163342,30,13,46350,0.9187,0.17913
ENSG00000264014,1,23189652,23189719,2,1,46350,1.6833,0.046155
ENSG00000215906,1,23279536,23291831,15,6,46197,-0.7222,0.76491
ENSG00000227868,1,23337327,23342343,8,2,46350,-0.64217,0.73962
ENSG00000004487,1,23345941,23410182,133,18,46023,-0.29266,0.61511
ENSG00000240553,1,23346640,23414551,5,2,46350,-1.3268,0.90771
ENSG00000263793,1,23370798,23370865,3,1,46350,-0.97157,0.83437
ENSG00000266802,1,23384351,23384427,4,1,46350,-0.43324,0.66758
ENSG00000169641,1,23410516,23504301,177,26,46027,0.53206,0.29734
ENSG00000229010,1,23466818,23467635,21,6,46310,-0.44006,0.67005
ENSG00000206935,1,23489197,23489303,30,7,46315,-0.18634,0.57391
ENSG00000252578,1,23490446,23490546,7,3,46051,0.37594,0.35348
ENSG00000179546,1,23518388,23521222,61,8,46330,-0.66598,0.74729
ENSG00000215381,1,23571258,23571717,2,1,46350,1.2444,0.10667
ENSG00000261326,1,23607802,23613245,9,2,46350,1.6699,0.047466
ENSG00000125944,1,23631181,23670829,17,6,46166,1.3503,0.088463
ENSG00000125945,1,23685941,23695935,15,4,45722,1.0201,0.15384
ENSG00000249087,1,23695490,23698332,7,3,45004,1.2341,0.10858
ENSG00000201405,1,23696747,23696839,3,1,46350,1.2347,0.10847
ENSG00000271420,1,23704873,23705522,6,2,46350,-0.17735,0.57038
ENSG00000204219,1,23707554,23751233,154,33,46308,1.2967,0.09736
ENSG00000232482,1,23737325,23738639,4,2,46350,0.93776,0.17418
ENSG00000088280,1,23755056,23811057,88,12,46337,1.4152,0.078498
ENSG00000007968,1,23832922,23857712,15,5,46350,2.1041,0.017684
ENSG00000235052,1,23875630,23877406,139,35,46216,3.5819,0.00017058
ENSG00000117318,1,23884409,23886285,12,6,46209,-0.24513,0.59682
ENSG00000197880,1,23953824,23967058,100,24,46254,2.3304,0.0098919
ENSG00000229239,1,23996784,24006749,18,6,46350,2.1987,0.013948
ENSG00000142676,1,24018269,24022915,3,2,46350,0.11933,0.45251
ENSG00000011007,1,24069645,24088549,9,4,44893,0.88489,0.18811
ENSG00000236810,1,24086872,24104777,4,2,45419,-0.38059,0.64825
ENSG00000057757,1,24104895,24114722,11,6,45909,-0.64588,0.74082
ENSG00000011009,1,24117460,24122029,3,1,46350,-0.36693,0.64317
ENSG00000117308,1,24122089,24127294,5,3,46350,0.43782,0.33076
ENSG00000117305,1,24128375,24151949,5,2,46350,0.78188,0.21714
ENSG00000179163,1,24171567,24194784,87,22,46191,0.22474,0.41109
ENSG00000188822,1,24197016,24239852,41,2,46345,1.4031,0.080298
ENSG00000264347,1,24208284,24208575,4,1,46350,0.1853,0.4265
ENSG00000238538,1,24208745,24208842,2,1,46350,-0.39162,0.65233
ENSG00000229106,1,24227961,24229227,5,2,46350,-0.62993,0.73563
ENSG00000232557,1,24233601,24234375,2,1,46350,0.50256,0.30764
ENSG00000264926,1,24255560,24255637,2,1,46350,-0.016614,0.50663
ENSG00000189266,1,24286302,24289952,3,1,46350,0.27447,0.39186
ENSG00000188529,1,24291294,24306846,1,1,46350,0.23914,0.4055
ENSG00000225315,1,24367325,24413289,227,54,46264,1.3785,0.08403
ENSG00000142661,1,24382525,24438665,212,36,46250,0.83713,0.20126
ENSG00000230703,1,24393264,24410055,22,3,46350,-0.35685,0.6394
ENSG00000142677,1,24446261,24469611,43,15,45754,1.1553,0.12398
ENSG00000185436,1,24480647,24514449,135,30,45888,-0.37462,0.64603
ENSG00000230023,1,24526730,24538183,304,48,46290,-0.39456,0.65342
ENSG00000221032,1,24554407,24554520,21,4,46350,0.41734,0.33821
ENSG00000266511,1,24606257,24606345,31,5,46020,0.36117,0.35898
ENSG00000232298,1,24634046,24648391,6,3,45952,0.89707,0.18484
ENSG00000158055,1,24645812,24690972,28,15,45900,0.53868,0.29506
ENSG00000001460,1,24683489,24741587,347,52,46154,-0.22104,0.58747
ENSG00000001461,1,24742284,24799466,41,13,46233,-0.4299,0.66637
ENSG00000117602,1,24828841,24867530,60,15,46270,0.65733,0.25549
ENSG00000264443,1,24865292,24882515,22,4,46350,-0.99984,0.84131
ENSG00000184454,1,24882602,24935816,92,24,46338,-0.099365,0.53958
ENSG00000227312,1,24890118,24890465,21,6,46350,1.6864,0.045863
ENSG00000239106,1,24951902,24952004,4,1,46350,2.2657,0.011735
ENSG00000133226,1,24969503,24999758,74,19,46068,2.0372,0.020814
ENSG00000169504,1,25071848,25170815,106,17,46309,2.0399,0.020678
ENSG00000238482,1,25104364,25104470,91,14,46286,1.0641,0.14364
ENSG00000020633,1,25226002,25291501,19,6,46350,-0.07024,0.528
ENSG00000229162,1,25287836,25289588,66,20,46350,-1.4145,0.92139
ENSG00000261025,1,25294914,25297356,15,3,46187,0.47151,0.31864
ENSG00000264371,1,25349994,25350077,8,5,45283,-0.53787,0.70467
ENSG00000233755,1,25370198,25439611,4,2,46350,1.6154,0.053111
ENSG00000233419,1,25451544,25451945,5,2,46350,-0.11324,0.54508
ENSG00000231953,1,25534630,25535928,49,8,46350,-0.9047,0.81719
ENSG00000117614,1,25549170,25558984,4,2,44445,-0.51709,0.69745
ENSG00000117616,1,25568728,25574010,5,2,46350,1.5811,0.056922
ENSG00000272432,1,25574328,25574812,1,1,46350,1.0455,0.1479
ENSG00000261349,1,25592593,25593627,2,1,46350,-0.61862,0.73192
ENSG00000187010,1,25598884,25656936,662,77,46200,2.7368,0.0031023
ENSG00000224183,1,25620655,25621134,1,1,46350,2.4866,0.006448
ENSG00000259984,1,25662920,25663956,1,1,46350,2.8292,0.002333
ENSG00000183726,1,25664408,25688852,51,7,46350,2.5933,0.0047536
ENSG00000252515,1,25667462,25667525,5,2,46350,2.6087,0.0045439
ENSG00000238889,1,25672765,25672868,1,1,46350,0.71017,0.2388
ENSG00000188672,1,25688740,25756683,355,56,46215,1.5962,0.055222
ENSG00000238084,1,25725212,25725689,2,1,46350,2.6716,0.0037749
ENSG00000204178,1,25757349,25826700,14,2,46350,2.7605,0.0028854
ENSG00000157978,1,25870071,25895377,17,6,46350,-0.35005,0.63685
ENSG00000225643,1,25907969,25916847,43,11,46303,3.1354,0.00085816
ENSG00000117643,1,25943959,26112698,63,10,46054,3.553,0.00019046
ENSG00000233478,1,25971035,25985602,46,7,46350,3.5172,0.00021806
ENSG00000162430,1,26126667,26144715,29,4,45930,-0.34622,0.63541
ENSG00000255054,1,26140464,26150235,8,1,46350,-0.40956,0.65893
ENSG00000228172,1,26143240,26147288,13,3,45705,0.40977,0.34099
ENSG00000117640,1,26146397,26159433,27,8,46040,0.50539,0.30664
ENSG00000272478,1,26158404,26158625,3,1,46350,-0.2117,0.58383
