GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000251866,1,15868660,15868799,5,2,53293,-1.3992,0.91913
ENSG00000272510,1,15892106,15892451,6,2,52546,-1.4094,0.92064
ENSG00000116771,1,15898848,15911605,33,4,53214,-1.0757,0.85897
ENSG00000237301,1,15912631,15930121,39,5,52812,-0.85225,0.80296
ENSG00000235084,1,15931092,15931538,14,1,52819,0.027618,0.48898
ENSG00000252417,1,15934573,15934640,8,2,53293,-0.47561,0.68282
ENSG00000236500,1,15941138,15941362,6,2,51846,-0.68087,0.75202
ENSG00000197312,1,15943995,15995539,39,8,52966,0.43801,0.33069
ENSG00000215695,1,15986364,15988217,6,2,53091,-0.63021,0.73572
ENSG00000271742,1,16009368,16009623,72,12,50489,-1.2198,0.88873
ENSG00000116786,1,16010827,16061264,59,17,51092,-0.52748,0.70107
ENSG00000237938,1,16046807,16063391,9,3,50391,-0.45179,0.67429
ENSG00000162461,1,16062900,16067891,8,2,48099,0.54251,0.29373
ENSG00000224459,1,16066546,16076391,10,2,49900,-0.40405,0.65691
ENSG00000162460,1,16068917,16074477,30,7,51668,-0.36804,0.64358
ENSG00000162458,1,16083154,16113089,313,44,51645,-0.18017,0.57149
ENSG00000224321,1,16119291,16119780,9,3,51941,-0.74864,0.77296
ENSG00000233954,1,16133664,16135843,128,23,52409,0.089551,0.46432
ENSG00000178715,1,16154727,16155164,36,4,41836,0.046562,0.48143
ENSG00000179743,1,16160969,16174642,143,24,50615,-0.22544,0.58918
ENSG00000065526,1,16174359,16266955,272,24,50861,-0.39943,0.65521
ENSG00000270620,1,16244193,16244403,6,1,53293,1.4566,0.072617
ENSG00000116809,1,16268364,16302627,22,6,52476,-0.24443,0.59655
ENSG00000234607,1,16296127,16296689,4,2,53293,0.047363,0.48111
ENSG00000231353,1,16314677,16314936,19,2,53293,1.6918,0.045341
ENSG00000275503,1,16315635,16315870,13,2,53276,1.4343,0.075737
ENSG00000224966,1,16316366,16321246,45,12,51898,1.0028,0.15798
ENSG00000183888,1,16330731,16335302,47,12,52810,-0.052806,0.52106
ENSG00000233078,1,16332655,16333166,5,3,51691,0.71156,0.23837
ENSG00000173641,1,16340523,16346089,48,7,52806,0.32028,0.37438
ENSG00000186510,1,16348366,16360545,113,31,49570,0.61622,0.26888
ENSG00000232456,1,16361673,16366524,31,9,48289,0.22247,0.41198
ENSG00000184908,1,16370231,16383803,95,19,49749,-0.036863,0.5147
ENSG00000185519,1,16384264,16400121,120,16,51752,-0.13382,0.55323
ENSG00000142627,1,16450832,16482582,158,21,46209,-0.14015,0.55573
ENSG00000224621,1,16485761,16488378,4,1,51509,-0.22706,0.58981
ENSG00000234166,1,16524349,16524852,12,3,51906,-0.36996,0.64429
ENSG00000142632,1,16524599,16539104,16,4,52810,0.053809,0.47854
ENSG00000237276,1,16542404,16554522,23,5,52694,1.4642,0.071564
ENSG00000132881,1,16558195,16563657,18,5,52104,-0.049729,0.51983
ENSG00000233929,1,16567708,16567893,6,2,53293,1.4513,0.073347
ENSG00000037637,1,16573334,16678949,103,12,52286,0.93494,0.17491
ENSG00000055070,1,16693578,16724640,8,3,53293,0.27561,0.39143
ENSG00000226457,1,16695645,16696025,3,2,50912,0.83575,0.20165
ENSG00000187144,1,16725138,16763919,85,27,51350,-1.1315,0.87107
ENSG00000157191,1,16767167,16786573,8,4,52336,-0.032209,0.51285
ENSG00000226029,1,16787443,16794976,14,5,52741,-0.41774,0.66193
ENSG00000080947,1,16793931,16825752,76,19,50891,-1.025,0.84731
ENSG00000206652,1,16840617,16840780,32,9,51276,0.088097,0.4649
ENSG00000261135,1,16841140,16842249,2,1,52104,1.4211,0.077637
ENSG00000224174,1,16847189,16848291,15,3,48580,-0.74465,0.77176
ENSG00000233421,1,16860381,16862667,33,7,47310,0.27259,0.39258
ENSG00000268674,1,16865561,16866070,2,1,40229,1.1019,0.13524
ENSG00000225710,1,16875146,16879026,29,8,50726,-1.0365,0.85002
ENSG00000219481,1,16888814,16939982,269,45,51608,-0.62747,0.73482
ENSG00000215908,1,16944748,16983727,100,20,52015,-0.1554,0.56175
ENSG00000283773,1,16969262,16969604,49,4,52989,-0.48946,0.68774
ENSG00000207513,1,16993280,16993443,145,21,52533,-0.79702,0.78728
ENSG00000280114,1,17007592,17015244,3,1,37429,1.3494,0.0886
ENSG00000236698,1,17012116,17012550,3,2,36203,0.92011,0.17876
ENSG00000268869,1,17013834,17046652,2,1,50142,0.94219,0.17305
ENSG00000227684,1,17066775,17077463,24,3,51063,-0.45392,0.67506
ENSG00000186715,1,17081405,17096732,18,4,47884,0.39394,0.34681
ENSG00000230239,1,17181902,17185779,107,12,50001,-0.99049,0.83903
ENSG00000228549,1,17197440,17200587,1,1,50914,-0.30811,0.621
ENSG00000238142,1,17215033,17216144,6,2,43787,-0.88979,0.81321
ENSG00000235241,1,17215590,17216097,5,2,45379,-0.712,0.76177
ENSG00000207005,1,17222475,17222638,3,1,37076,-1.31,0.9049
ENSG00000272426,1,17230834,17231271,3,1,42482,-0.67285,0.74948
ENSG00000058453,1,17248445,17299474,59,17,50184,0.79413,0.21356
ENSG00000117122,1,17300997,17307330,17,3,53280,2.3718,0.0088498
ENSG00000226526,1,17305421,17331586,5,2,52537,0.97648,0.16441
ENSG00000159363,1,17312453,17338423,28,6,52903,1.6585,0.048608
ENSG00000117118,1,17345217,17380665,9,3,53158,0.48772,0.31287
ENSG00000117115,1,17393256,17445930,92,18,50895,0.17368,0.43106
ENSG00000204362,1,17516278,17524112,57,9,49674,-0.64965,0.74204
ENSG00000282843,1,17519727,17528228,8,2,45270,-0.79983,0.78809
ENSG00000142623,1,17531621,17572500,120,10,50977,-0.36409,0.64211
ENSG00000142619,1,17575593,17610728,23,9,52559,0.010209,0.49593
ENSG00000266634,1,17604384,17604470,15,5,49942,1.3573,0.087342
ENSG00000159339,1,17634690,17690499,128,14,51836,-0.25403,0.60026
ENSG00000269468,1,17655507,17676070,4,1,52644,0.62544,0.26584
ENSG00000276747,1,17698691,17728195,62,9,49826,1.4723,0.070466
ENSG00000227751,1,17733256,17733878,10,2,52683,0.39645,0.34589
ENSG00000179051,1,17733256,17766220,88,12,49682,-0.31932,0.62526
ENSG00000074964,1,17866330,18024364,1292,160,51178,2.5926,0.0047632
ENSG00000236648,1,18044182,18076473,65,14,50906,-0.9374,0.82572
ENSG00000117148,1,18081808,18153558,35,11,52413,0.57833,0.28152
ENSG00000261781,1,18392151,18400906,42,14,51939,1.2321,0.10896
ENSG00000117154,1,18434240,18704976,276,22,51391,0.18452,0.4268
ENSG00000280222,1,18435883,18442355,32,9,49003,1.0423,0.14865
ENSG00000230035,1,18493423,18505840,7,2,40463,0.72826,0.23323
ENSG00000225387,1,18712323,18715008,4,2,53293,3.0756,0.0010504
ENSG00000179023,1,18807476,18812620,84,14,52917,0.35188,0.36246
ENSG00000235282,1,18839612,18839877,114,25,50914,-0.035275,0.51407
ENSG00000225478,1,18921908,18922130,390,40,48953,-0.44018,0.6701
ENSG00000009709,1,18957500,19075360,83,23,50858,1.3085,0.095344
ENSG00000179002,1,19166093,19186176,100,20,48793,-0.40825,0.65846
ENSG00000255275,1,19175767,19247615,30,10,45595,0.72302,0.23483
ENSG00000159423,1,19197924,19229275,163,26,50086,-0.14767,0.5587
ENSG00000265606,1,19209696,19209769,1,1,45112,-0.070746,0.5282
ENSG00000221662,1,19223565,19223642,3,1,45039,0.33626,0.36834
ENSG00000169991,1,19230775,19283180,17,5,50192,1.3006,0.09669
ENSG00000272084,1,19398604,19402005,64,15,50093,-0.54558,0.70732
ENSG00000127481,1,19401000,19536770,218,29,51472,0.25824,0.39811
ENSG00000230424,1,19536995,19567198,7,3,51115,-0.36377,0.64198
ENSG00000127463,1,19542158,19578046,105,17,52825,-0.050258,0.52004
ENSG00000053372,1,19578033,19586622,67,10,52784,1.047,0.14755
ENSG00000211454,1,19593597,19600688,36,4,53161,0.33468,0.36893
ENSG00000162482,1,19609052,19615744,35,13,51853,1.0639,0.14369
ENSG00000270728,1,19623574,19624397,23,7,48806,-0.37555,0.64637
ENSG00000053371,1,19630459,19638640,15,5,51544,0.62509,0.26596
ENSG00000200403,1,19631570,19631676,6,2,51151,1.1113,0.13321
ENSG00000040487,1,19638820,19655794,64,20,51764,0.68958,0.24523
ENSG00000265192,1,19646299,19646554,4,1,53293,0.68125,0.24786
ENSG00000077549,1,19665270,19812007,289,37,52234,0.94166,0.17318
ENSG00000240490,1,19750878,19751163,20,5,53148,1.2602,0.1038
ENSG00000201609,1,19837087,19837227,67,11,52932,-1.3523,0.91185
ENSG00000239027,1,19858664,19858768,1,1,53293,-0.24197,0.5956
ENSG00000235185,1,19918296,19923326,48,7,51631,0.7784,0.21817
ENSG00000173436,1,19923471,19956315,184,25,52022,1.5014,0.066624
ENSG00000270136,1,19923473,19984549,10,5,50746,0.38748,0.3492
ENSG00000226396,1,19934608,19935062,10,5,52061,1.3262,0.092388
ENSG00000158747,1,19969726,19984949,157,34,51880,1.4092,0.079392
ENSG00000158748,1,19991780,20006055,121,20,51820,0.09005,0.46412
ENSG00000162542,1,20008706,20126410,176,33,52046,2.1957,0.014058
ENSG00000178828,1,20140522,20141771,23,5,48957,1.011,0.15602
ENSG00000235434,1,20140860,20145995,5,3,46952,0.19088,0.42431
ENSG00000169914,1,20209006,20239438,281,42,52464,0.25233,0.40039
ENSG00000188784,1,20246502,20250110,106,22,52548,0.61533,0.26917
ENSG00000242688,1,20297462,20297760,15,3,52719,-1.0691,0.85749
ENSG00000188257,1,20301925,20306909,4,2,52374,-0.3374,0.63209
ENSG00000127472,1,20396701,20417661,19,5,53293,0.11171,0.45552
ENSG00000117215,1,20438432,20446059,32,8,49922,-1.2224,0.88922
ENSG00000158786,1,20465819,20476879,135,35,51119,-0.86969,0.80777
ENSG00000227066,1,20480831,20487061,12,3,52698,-1.4255,0.923
ENSG00000187980,1,20487746,20503917,47,10,51560,-1.4464,0.92597
ENSG00000225986,1,20510735,20512979,4,1,53293,0.19401,0.42309
ENSG00000162543,1,20512578,20522541,48,17,52483,0.77506,0.21915
ENSG00000228105,1,20569588,20571148,331,34,52099,1.7944,0.036375
ENSG00000158816,1,20617412,20681387,214,40,52542,1.2851,0.099386
ENSG00000226664,1,20620704,20649680,49,14,51349,1.358,0.087226
ENSG00000236963,1,20687072,20757727,47,14,50722,0.7516,0.22615
ENSG00000226487,1,20738797,20739746,17,6,50398,0.28161,0.38912
ENSG00000162545,1,20808884,20812713,73,22,51396,0.04179,0.48333
ENSG00000090432,1,20825941,20834654,147,30,51825,0.95983,0.16857
ENSG00000215520,1,20852482,20853244,125,33,52506,-0.045107,0.51799
ENSG00000183114,1,20878932,20881503,10,2,53055,0.92897,0.17645
ENSG00000158825,1,20915441,20945401,14,4,52923,2.9697,0.0014905
ENSG00000158828,1,20959948,20978004,84,12,52833,1.027,0.15221
ENSG00000117242,1,20969150,20978686,90,23,52335,0.79248,0.21404
ENSG00000244038,1,20978260,20988037,48,11,52208,-0.46457,0.67888
ENSG00000117245,1,20990507,21044510,178,33,51971,0.38566,0.34987
ENSG00000235432,1,21019227,21020506,9,2,53293,-0.47153,0.68137
ENSG00000189410,1,21046225,21059133,18,7,52409,1.0217,0.15346
ENSG00000233069,1,21059373,21060445,13,6,52069,0.42426,0.33569
ENSG00000127483,1,21069154,21113181,54,9,52747,0.38215,0.35118
ENSG00000075151,1,21132785,21503381,353,26,51607,0.71001,0.23885
ENSG00000251914,1,21167734,21167795,8,4,49108,0.4926,0.31115
ENSG00000221808,1,21314807,21314925,8,3,52947,0.4525,0.32545
ENSG00000233072,1,21330043,21330427,4,2,50485,-1.3675,0.91427
ENSG00000236073,1,21400132,21400246,4,2,52883,-0.13206,0.55253
ENSG00000235112,1,21487968,21488574,213,29,51502,0.29249,0.38496
ENSG00000117298,1,21543740,21671997,849,100,51620,1.009,0.15648
ENSG00000236936,1,21592575,21593744,5,1,52341,0.38137,0.35147
ENSG00000231105,1,21619783,21626267,9,4,53004,-0.59704,0.72476
ENSG00000236216,1,21724480,21724855,68,19,52865,0.32692,0.37186
ENSG00000228823,1,21737953,21739786,90,21,51262,-0.044572,0.51778
ENSG00000236009,1,21742391,21743985,37,8,51040,-0.59296,0.7234
ENSG00000227001,1,21751118,21754460,5,2,48301,2.3446,0.0095243
ENSG00000187952,1,21754796,21756029,137,35,52186,1.5779,0.057296
ENSG00000186543,1,21760811,21764051,13,4,52012,1.2015,0.11478
ENSG00000142794,1,21766621,21811393,203,50,51919,0.71665,0.2368
ENSG00000176378,1,21786249,21786575,30,9,51429,0.23901,0.40555
ENSG00000162551,1,21835865,21904905,124,30,51227,0.83965,0.20055
ENSG00000233431,1,21912965,21917680,16,7,51756,-0.49143,0.68844
ENSG00000221781,1,21918904,21919041,29,12,51920,0.91631,0.17975
ENSG00000076864,1,21922708,21995856,214,57,51948,-0.18518,0.57345
ENSG00000090686,1,22004791,22110099,38,11,51263,-1.0145,0.84483
ENSG00000231978,1,22094762,22095068,57,19,44906,-1.2178,0.88835
ENSG00000187942,1,22138758,22151714,63,16,50395,0.80694,0.20985
ENSG00000142798,1,22148738,22263790,163,43,50380,-0.050243,0.52004
ENSG00000232037,1,22234591,22235073,31,7,51919,-1.1839,0.88177
ENSG00000283234,1,22277172,22283364,24,4,51520,-1.5339,0.93747
ENSG00000219073,1,22303514,22315837,126,29,51429,-0.13754,0.5547
ENSG00000264385,1,22305444,22305729,4,1,51509,-0.38078,0.64832
ENSG00000263991,1,22313974,22314268,1,1,53293,2.5172,0.005915
ENSG00000201919,1,22314309,22314412,117,33,51504,0.49666,0.30971
ENSG00000142789,1,22328149,22339015,546,120,51899,1.5142,0.064988
ENSG00000263582,1,22330078,22330361,3,1,50891,-0.64052,0.73908
ENSG00000263929,1,22337143,22337437,3,1,47376,0.44447,0.32835
ENSG00000201273,1,22337478,22337581,14,3,49575,-0.24127,0.59533
ENSG00000228397,1,22350483,22352541,28,6,52127,0.33046,0.37053
ENSG00000218510,1,22351024,22357718,52,6,52567,0.69203,0.24446
ENSG00000070831,1,22379120,22419439,66,15,51497,0.94575,0.17214
ENSG00000230068,1,22385690,22390692,45,10,51945,0.93323,0.17535
ENSG00000271428,1,22394833,22395320,8,4,53293,-0.63549,0.73744
ENSG00000271840,1,22427106,22427853,5,3,52811,1.2037,0.11435
ENSG00000162552,1,22443798,22469459,162,25,52027,1.2224,0.11077
ENSG00000266564,1,22592732,22592793,10,5,50402,-0.52447,0.70002
ENSG00000234397,1,22649333,22649824,4,2,51754,-0.95535,0.8303
ENSG00000279625,1,22691123,22692975,24,10,50855,0.70509,0.24038
ENSG00000184677,1,22778344,22857650,14,6,50132,0.72434,0.23443
ENSG00000237200,1,22843967,22846201,4,2,52698,1.0508,0.14669
ENSG00000070886,1,22890057,22930087,132,39,51714,1.8536,0.031895
ENSG00000173372,1,22962999,22966101,100,18,51845,0.87205,0.19159
ENSG00000159189,1,22970123,22974603,10,3,51606,0.92347,0.17788
ENSG00000173369,1,22979474,22988031,47,9,50532,1.1226,0.1308
ENSG00000133216,1,23037332,23247993,257,37,51115,0.96468,0.16735
ENSG00000265422,1,23046010,23046091,28,8,52426,0.088124,0.46489
ENSG00000225952,1,23162206,23163342,28,12,47787,-0.2271,0.58983
ENSG00000264014,1,23189652,23189719,2,1,49111,1.5647,0.058821
ENSG00000215906,1,23279536,23291831,14,5,52472,0.59798,0.27493
ENSG00000227868,1,23337327,23342343,8,2,53293,0.96087,0.16831
ENSG00000004487,1,23345941,23410182,123,15,52707,0.91564,0.17993
ENSG00000240553,1,23346640,23414551,5,2,53293,0.79402,0.21359
ENSG00000263793,1,23370798,23370865,3,1,53293,1.3638,0.086319
ENSG00000266802,1,23384351,23384427,4,1,53293,0.80198,0.21128
ENSG00000169641,1,23410516,23504301,161,22,52245,1.0815,0.13973
ENSG00000229010,1,23466818,23467635,21,6,52130,1.5773,0.057359
ENSG00000206935,1,23489197,23489303,28,6,52808,1.4596,0.072201
ENSG00000252578,1,23490446,23490546,7,3,49852,1.1133,0.13279
ENSG00000179546,1,23518388,23521222,57,7,52794,1.4028,0.080336
ENSG00000215381,1,23571258,23571717,2,1,53293,0.57971,0.28106
ENSG00000261326,1,23607802,23613245,9,2,52661,0.91522,0.18004
ENSG00000125944,1,23631181,23670829,14,4,52830,0.87981,0.18948
ENSG00000125945,1,23685941,23695935,14,4,53203,0.26951,0.39377
ENSG00000249087,1,23695490,23698332,6,2,53293,0.61666,0.26873
ENSG00000201405,1,23696747,23696839,3,1,53293,0.7245,0.23438
ENSG00000271420,1,23704873,23705522,6,2,53293,0.30473,0.38029
ENSG00000204219,1,23707554,23751233,145,30,52240,1.7178,0.042916
ENSG00000232482,1,23737325,23738639,3,2,53293,0.14051,0.44413
ENSG00000088280,1,23755056,23811057,84,10,52390,0.53059,0.29785
ENSG00000007968,1,23832922,23857712,15,5,50180,0.21099,0.41645
ENSG00000235052,1,23875630,23877406,125,30,49138,0.53468,0.29643
ENSG00000117318,1,23884409,23886285,9,4,46684,-0.4846,0.68602
ENSG00000197880,1,23953824,23967058,88,20,49894,0.97558,0.16464
ENSG00000229239,1,23996784,24006749,17,6,50500,-1.4012,0.91942
ENSG00000142676,1,24018269,24022915,2,1,46680,2.0895,0.018331
ENSG00000011007,1,24069645,24088549,6,2,52500,0.074705,0.47022
ENSG00000236810,1,24086872,24104777,3,2,51460,2.1447,0.015988
ENSG00000057757,1,24104895,24114722,7,3,46527,1.3906,0.08218
ENSG00000011009,1,24117460,24122029,3,1,48969,1.4457,0.074126
ENSG00000117308,1,24122089,24127294,5,3,50186,0.61449,0.26944
ENSG00000117305,1,24128375,24151949,5,2,52109,1.1338,0.12844
ENSG00000179163,1,24171567,24194784,82,20,51563,0.16354,0.43505
ENSG00000188822,1,24197016,24239852,39,2,50465,0.79082,0.21452
ENSG00000264347,1,24208284,24208575,4,1,41193,0.15669,0.43775
ENSG00000238538,1,24208745,24208842,2,1,41193,0.20399,0.41918
ENSG00000229106,1,24227961,24229227,4,2,46054,-0.47729,0.68342
ENSG00000232557,1,24233601,24234375,1,1,41411,-0.47779,0.6836
ENSG00000264926,1,24255560,24255637,1,1,41411,-1.4581,0.9276
ENSG00000189266,1,24286302,24289952,1,1,41411,1.3276,0.09215
ENSG00000225315,1,24367325,24413289,215,50,52285,1.4886,0.068292
ENSG00000142661,1,24382525,24438665,205,34,52432,0.72259,0.23496
ENSG00000230703,1,24393264,24410055,22,3,53269,0.20916,0.41716
ENSG00000142677,1,24446261,24469611,35,11,51541,1.5145,0.064948
ENSG00000185436,1,24480647,24514449,125,27,51954,0.49208,0.31133
ENSG00000230023,1,24526730,24538183,285,43,51956,-0.099355,0.53957
ENSG00000221032,1,24554407,24554520,20,3,53293,-0.40626,0.65772
ENSG00000266511,1,24606257,24606345,24,3,50181,-0.052833,0.52107
ENSG00000232298,1,24634046,24648391,6,3,48517,-1.3767,0.9157
ENSG00000158055,1,24645812,24690972,19,11,49092,0.34619,0.3646
ENSG00000001460,1,24683489,24741587,293,42,51062,-0.58527,0.72082
ENSG00000001461,1,24742284,24799466,40,13,49419,0.8484,0.19811
ENSG00000117602,1,24828841,24867530,54,13,52676,1.0238,0.15297
ENSG00000264443,1,24865292,24882515,22,4,50497,-1.3393,0.90976
ENSG00000184454,1,24882602,24935816,89,22,51079,1.4398,0.074961
ENSG00000227312,1,24890118,24890465,21,6,50654,1.5555,0.059918
ENSG00000239106,1,24951902,24952004,4,1,53293,1.8712,0.030661
ENSG00000133226,1,24969503,24999758,61,14,51207,1.5063,0.06599
ENSG00000169504,1,25071848,25170815,94,14,50369,1.3722,0.084996
ENSG00000238482,1,25104364,25104470,77,11,51773,0.62472,0.26608
ENSG00000020633,1,25226002,25291501,13,3,51475,1.1756,0.11988
ENSG00000229162,1,25287836,25289588,63,18,52106,-1.4542,0.92706
ENSG00000261025,1,25294914,25297356,15,3,50808,0.82881,0.20361
ENSG00000264371,1,25349994,25350077,6,3,51686,-0.6114,0.72953
ENSG00000233755,1,25370198,25439611,1,1,40548,-1.1755,0.8801
ENSG00000233419,1,25451544,25451945,4,1,53293,-0.14462,0.55749
ENSG00000231953,1,25534630,25535928,42,6,49443,-0.69928,0.75781
ENSG00000117614,1,25549170,25558984,2,1,49095,1.0133,0.15545
ENSG00000117616,1,25568728,25574010,5,2,48359,0.9347,0.17497
ENSG00000272432,1,25574328,25574812,1,1,49296,1.0322,0.151
ENSG00000261349,1,25592593,25593627,1,1,44896,1.177,0.1196
ENSG00000187010,1,25598884,25656936,563,60,51305,2.6455,0.004078
ENSG00000259984,1,25662920,25663956,1,1,51893,2.8472,0.002205
ENSG00000183726,1,25664408,25688852,43,5,52073,2.5986,0.0046806
ENSG00000252515,1,25667462,25667525,2,1,52593,2.6741,0.003747
ENSG00000238889,1,25672765,25672868,1,1,37076,-0.62465,0.7339
ENSG00000188672,1,25688740,25756683,330,49,52043,2.1657,0.015167
ENSG00000238084,1,25725212,25725689,2,1,51404,2.1064,0.017586
ENSG00000204178,1,25757349,25826700,12,1,46686,2.3882,0.0084662
ENSG00000157978,1,25870071,25895377,14,4,51930,1.2943,0.09778
ENSG00000225643,1,25907969,25916847,26,8,49863,1.2484,0.10594
ENSG00000117643,1,25943959,26112698,52,6,51298,-1.1855,0.88208
ENSG00000233478,1,25971035,25985602,37,5,51431,-1.0138,0.84465
ENSG00000162430,1,26126667,26144715,26,3,51267,-0.40774,0.65827
ENSG00000255054,1,26140464,26150235,8,1,53293,0.15979,0.43652
ENSG00000228172,1,26143240,26147288,11,2,51602,0.53982,0.29466
ENSG00000117640,1,26146397,26159433,22,6,51405,1.3222,0.093053
ENSG00000272478,1,26158404,26158625,3,1,53293,0.02113,0.49157
ENSG00000127423,1,26158404,26185949,4,1,52417,-0.29184,0.6148
ENSG00000236528,1,26186104,26189911,2,1,53293,0.024531,0.49021
ENSG00000182749,1,26187701,26197744,5,2,53249,0.43179,0.33295
ENSG00000207302,1,26203987,26204096,3,1,52125,0.38458,0.35027
ENSG00000117632,1,26211931,26233482,23,6,53145,0.15701,0.43762
ENSG00000229786,1,26213851,26214101,6,2,52709,0.88671,0.18762
ENSG00000223624,1,26215461,26215600,4,2,53293,1.1537,0.12431
ENSG00000266763,1,26238240,26238313,1,1,53293,0.62435,0.2662
ENSG00000158006,1,26286258,26324648,42,4,52262,0.92392,0.17776
ENSG00000207237,1,26290688,26290791,8,3,51100,-0.73118,0.76767
ENSG00000252190,1,26332497,26332621,4,2,53293,-0.11448,0.54557
ENSG00000252691,1,26332707,26332790,4,2,53293,-0.11448,0.54557
ENSG00000158008,1,26348271,26362955,11,2,53273,1.119,0.13156
ENSG00000158014,1,26363743,26372624,16,3,52363,0.88323,0.18855
ENSG00000284309,1,26373156,26375590,9,2,53293,1.3166,0.093992
ENSG00000158022,1,26377795,26394124,13,2,53276,1.9031,0.028514
ENSG00000175087,1,26437656,26452034,33,4,51907,2.7358,0.0031113
ENSG00000197245,1,26485511,26490453,61,6,52141,2.7031,0.0034345
ENSG00000282872,1,26490652,26495072,9,3,52500,2.5707,0.0050747
ENSG00000236782,1,26496007,26498312,17,4,52593,1.2995,0.096891
ENSG00000142684,1,26496362,26497364,8,2,52401,1.6397,0.05053
ENSG00000142675,1,26503894,26516377,45,10,52822,1.3418,0.089836
ENSG00000188782,1,26517052,26529459,16,5,50396,2.0758,0.018955
ENSG00000236155,1,26536232,26556331,41,9,52588,2.3896,0.0084342
ENSG00000278572,1,26545072,26546967,23,4,53250,1.2652,0.1029
ENSG00000130695,1,26560644,26605529,41,12,51871,2.0472,0.020322
ENSG00000270733,1,26589532,26589889,13,4,52961,0.80759,0.20966
ENSG00000142669,1,26605667,26608013,8,2,52781,0.4812,0.31519
ENSG00000158062,1,26607819,26644854,78,14,52761,1.8338,0.033339
ENSG00000169442,1,26644448,26647014,11,2,53293,-0.13928,0.55539
ENSG00000176092,1,26648350,26680621,25,6,52722,1.8575,0.031619
ENSG00000225854,1,26653179,26653524,2,1,53293,2.1422,0.016089
ENSG00000265143,1,26674956,26675210,2,1,53293,2.4758,0.0066472
