ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position,strand,band,gene_biotype
ENSG00000215405,GOLGA6L6,15,20737094,20747114,-1,q11.2,protein_coding
ENSG00000271850,,13,34922180,35188307,1,q13.2,lincRNA
ENSG00000225179,LINC00457,13,35009587,35214822,-1,q13.2,lincRNA
ENSG00000231136,,21,23526270,23526619,-1,q21.1,pseudogene
ENSG00000260910,LINC00565,13,114629487,114631817,-1,q34,lincRNA
ENSG00000271901,,13,35120066,35245319,-1,q13.2,lincRNA
ENSG00000202339,RNU4-45P,21,23577511,23577651,1,q21.1,snRNA
ENSG00000232487,RASA3-IT1,13,114873044,114874295,-1,q34,sense_intronic
ENSG00000226043,,21,23582258,23793139,1,q21.1,lincRNA
ENSG00000231910,GAMTP2,13,35148341,35148803,-1,q13.2,pseudogene
ENSG00000264539,MIR548AR,13,115009980,115010036,1,q34,miRNA
ENSG00000261728,,13,35499971,35502213,-1,q13.3,lincRNA
ENSG00000223488,MAPK6PS2,21,23808610,23810669,-1,q21.1,pseudogene
ENSG00000265450,MIR4502,13,115039303,115039383,1,q34,miRNA
ENSG00000232795,SCAND3P1,13,35759431,35760816,1,q13.3,pseudogene
ENSG00000226158,CLCP2,13,115072121,115072541,1,q34,pseudogene
ENSG00000234835,PHBP13,13,35825207,35825966,1,q13.3,pseudogene
ENSG00000229723,LINC01054,13,115095034,115099423,-1,q34,antisense
ENSG00000268343,,15,21004687,21005367,1,q11.2,protein_coding
ENSG00000221519,,13,36068551,36068674,-1,q13.3,miRNA
ENSG00000236036,LINC00445,13,36271661,36273393,1,q13.3,lincRNA
ENSG00000207203,RNU6-71P,13,36841305,36841411,1,q13.3,snRNA
ENSG00000169861,IGHV1OR21-1,21,10862622,10863067,1,p11.2,IG_V_gene
ENSG00000266047,,13,36929928,36930015,1,q13.3,miRNA
ENSG00000223383,HIST1H2APS6,13,37064215,37064578,-1,q13.3,pseudogene
ENSG00000222602,,13,37302739,37302829,-1,q13.3,miRNA
ENSG00000235306,GAPDHP34,13,37314178,37315000,1,q13.3,pseudogene
ENSG00000223543,TCEAL4P1,13,37316015,37316602,-1,q13.3,pseudogene
ENSG00000215486,ARL2BPP3,13,37363469,37369187,1,q13.3,pseudogene
ENSG00000230031,POTEB2,15,21040701,21071643,-1,q11.2,protein_coding
ENSG00000271337,NDE1P2,13,37378335,37379439,-1,q13.3,pseudogene
ENSG00000236711,SMAD9-AS1,13,37423503,37424183,-1,q13.3,sense_intronic
ENSG00000228825,LAMTOR3P1,13,37496676,37497045,1,q13.3,pseudogene
ENSG00000232378,RPL29P28,13,37500575,37501356,-1,q13.3,pseudogene
ENSG00000226161,EIF4A1P5,13,37512537,37513631,-1,q13.3,pseudogene
ENSG00000221100,,13,37608814,37608929,-1,q13.3,miRNA
ENSG00000202395,RN7SKP1,13,37740489,37740795,-1,q13.3,misc_RNA
ENSG00000230283,RPS12P24,13,37794997,37795383,-1,q13.3,pseudogene
ENSG00000234034,,21,23872924,23892377,-1,q21.1,lincRNA
ENSG00000230390,LINC01048,13,38055604,38058906,-1,q13.3,lincRNA
ENSG00000263796,RN7SL609P,21,24052992,24053286,1,q21.2,misc_RNA
ENSG00000199276,RNA5SP26,13,38428989,38429107,-1,q13.3,rRNA
ENSG00000225906,,21,24254903,24256321,1,q21.2,pseudogene
ENSG00000228036,HSPD1P9,13,38567222,38568857,-1,q13.3,pseudogene
ENSG00000230972,,21,24437813,24503528,1,q21.2,lincRNA
ENSG00000223685,LINC00571,13,38624954,38717369,-1,q13.3,lincRNA
ENSG00000219368,ZNF299P,21,24462350,24464153,-1,q21.2,pseudogene
ENSG00000236354,LINC00437,13,39107480,39119436,-1,q13.3,lincRNA
ENSG00000231058,MSANTD2P1,21,24473545,24475396,1,q21.2,pseudogene
ENSG00000229437,LINC00366,13,39150777,39153131,1,q13.3,lincRNA
ENSG00000223078,RNU2-55P,21,24654058,24654231,-1,q21.2,snRNA
ENSG00000234701,PRDX3P3,13,39191556,39192077,-1,q13.3,pseudogene
ENSG00000228592,,21,24733426,24757182,-1,q21.2,lincRNA
ENSG00000252795,RNU6-56P,13,39353561,39353653,1,q13.3,snRNA
ENSG00000212049,,13,39364781,39364891,1,q13.3,miRNA
ENSG00000270824,IGHD5OR15-5B,15,21215823,21215845,-1,q11.2,IG_D_gene
ENSG00000225350,FREM2-AS1,13,39395935,39401707,-1,q13.3,antisense
ENSG00000225221,PLA2G12AP2,13,39476524,39476787,1,q13.3,pseudogene
ENSG00000270451,IGHD4OR15-4B,15,21216780,21216798,-1,q11.2,IG_D_gene
ENSG00000235550,ANKRD26P2,13,39496864,39510336,-1,q13.3,pseudogene
ENSG00000223822,EEF1A1P1,21,24762579,24763317,1,q21.2,pseudogene
ENSG00000271255,IGHD3OR15-3B,15,21217888,21217918,-1,q11.2,IG_D_gene
ENSG00000214823,NXT1P1,13,39743773,39744088,-1,q13.3,pseudogene
ENSG00000271305,IGHD2OR15-2B,15,21220377,21220407,-1,q11.2,IG_D_gene
ENSG00000238408,,13,40021252,40021353,-1,q13.3,snoRNA
ENSG00000216014,,13,40226715,40226806,1,q14.11,miRNA
ENSG00000264171,MIR4305,13,40238171,40238272,-1,q14.11,miRNA
ENSG00000237569,TUBAP,21,24779978,24781448,-1,q21.2,pseudogene
ENSG00000200526,RNY4P14,13,40359552,40359647,-1,q14.11,misc_RNA
ENSG00000224351,CDKN2AIPNLP3,13,40391878,40392186,-1,q14.11,pseudogene
ENSG00000138593,SECISBP2L,15,49280673,49338760,-1,q21.1,protein_coding
ENSG00000270444,AZU1P1,13,40430847,40431231,-1,q14.11,pseudogene
ENSG00000212553,,13,40431272,40431364,-1,q14.11,snoRNA
ENSG00000270185,IGHD1OR15-1B,15,21223129,21223145,-1,q11.2,IG_D_gene
ENSG00000230710,LINC00332,13,40755946,40763165,1,q14.11,lincRNA
ENSG00000271429,RPL17P51,13,40798762,40798999,-1,q14.11,pseudogene
ENSG00000207458,RNY3P9,13,40800964,40801069,1,q14.11,misc_RNA
ENSG00000268531,,15,22011370,22012050,1,q11.2,protein_coding
ENSG00000230058,,13,40918094,40924440,-1,q14.11,lincRNA
ENSG00000252812,RN7SKP2,13,40981259,40981577,-1,q14.11,misc_RNA
ENSG00000215483,LINC00598,13,41025131,41055143,-1,q14.11,lincRNA
ENSG00000229456,RLIMP1,13,41192875,41195485,1,q14.11,pseudogene
ENSG00000211491,MIR320D1,13,41301964,41302011,-1,q14.11,miRNA
ENSG00000207652,MIR621,13,41384902,41384997,1,q14.11,miRNA
ENSG00000168852,TPTE2P5,13,41396432,41495890,-1,q14.11,pseudogene
ENSG00000233917,POTEB,15,22051853,22083227,-1,q11.2,protein_coding
ENSG00000166157,TPTE,21,10906201,11029719,-1,p11.1,protein_coding
ENSG00000176268,CYCSP34,13,41437735,41438038,-1,q14.11,pseudogene
ENSG00000239827,SUGT1P3,13,41482295,41495910,-1,q14.11,pseudogene
ENSG00000229473,RGS17P1,13,41566915,41567467,-1,q14.11,pseudogene
ENSG00000264226,MIR3168,13,41675155,41675236,-1,q14.11,miRNA
ENSG00000199698,,21,24804501,24804602,-1,q21.2,misc_RNA
ENSG00000244264,RN7SL597P,13,41696012,41696305,1,q14.11,misc_RNA
ENSG00000227716,,21,24849960,24863043,1,q21.2,lincRNA
ENSG00000215482,CALM2P3,13,41744836,41745284,-1,q14.11,pseudogene
ENSG00000231986,,21,25261114,25262857,-1,q21.2,lincRNA
ENSG00000238651,,13,41754117,41754223,-1,q14.11,snoRNA
ENSG00000225133,MORF4L1P4,13,41773968,41774943,-1,q14.11,pseudogene
ENSG00000235564,,21,25333220,25339588,-1,q21.2,lincRNA
ENSG00000231404,RAC1P3,13,41861877,41862456,-1,q14.11,pseudogene
ENSG00000226996,,21,25415572,25422601,1,q21.2,lincRNA
ENSG00000264695,,18,22069339,22071044,1,q11.2,lincRNA
ENSG00000223280,RNU6-57P,13,41928693,41928795,-1,q14.11,snRNA
ENSG00000224018,,21,25527484,25560655,-1,q21.2,lincRNA
ENSG00000266489,,18,22096847,22097970,-1,q11.2,lincRNA
ENSG00000214222,TUBBP2,13,41958909,41959319,-1,q14.11,pseudogene
ENSG00000224832,,21,25676863,25693690,-1,q21.2,lincRNA
ENSG00000266181,,18,22102237,22102883,-1,q11.2,pseudogene
ENSG00000205240,OR7E36P,13,42005425,42006446,-1,q14.11,pseudogene
ENSG00000237484,,21,25801054,25920256,1,q21.2,lincRNA
ENSG00000265485,,18,22208146,22242162,1,q11.2,lincRNA
ENSG00000234655,OR7E155P,13,42013952,42015035,-1,q14.11,pseudogene
ENSG00000263553,,18,22253127,22254312,1,q11.2,lincRNA
ENSG00000266520,RAC1P1,18,22265736,22266315,-1,q11.2,pseudogene
ENSG00000215480,OR7E37P,13,42016906,42017786,1,q14.11,pseudogene
ENSG00000266809,,18,22269878,22270125,-1,q11.2,pseudogene
ENSG00000263907,,13,42019427,42019503,1,q14.11,miRNA
ENSG00000266573,,18,22305745,22509040,1,q11.2,lincRNA
ENSG00000263928,,13,42020193,42020261,-1,q14.11,miRNA
ENSG00000264042,,13,42024148,42024235,1,q14.11,miRNA
ENSG00000264190,MIR5006,13,42142422,42142531,-1,q14.11,miRNA
ENSG00000241406,RN7SL515P,13,42381813,42382108,1,q14.11,misc_RNA
ENSG00000206962,RNU6-74P,13,42479254,42479360,1,q14.11,snRNA
ENSG00000264345,,18,22513451,22567646,-1,q11.2,lincRNA
ENSG00000229696,KARSP1,13,42499734,42501485,1,q14.11,pseudogene
ENSG00000229248,WBP2P1,18,22596398,22597168,-1,q11.2,pseudogene
ENSG00000226093,RPS28P8,13,42577566,42577773,1,q14.11,pseudogene
ENSG00000231530,,13,42617863,42618383,-1,q14.11,antisense
ENSG00000265552,,18,22635564,22636724,1,q11.2,lincRNA
ENSG00000237263,MAPK6PS3,13,42643068,42645229,-1,q14.11,pseudogene
ENSG00000264434,,18,22882090,22882920,1,q11.2,antisense
ENSG00000265679,,13,42747126,42747223,-1,q14.11,miRNA
ENSG00000242216,RN7SL97P,18,23398200,23398496,-1,q11.2,misc_RNA
ENSG00000270809,CHCHD2P11,13,42755601,42756057,-1,q14.11,pseudogene
ENSG00000264193,,18,23533180,23533432,-1,q11.2,pseudogene
ENSG00000234213,FHP1,13,42830009,42830711,1,q14.11,pseudogene
ENSG00000243925,RPS24P18,18,23678803,23679190,1,q11.2,pseudogene
ENSG00000233259,FABP3P2,13,42943374,42943793,-1,q14.11,pseudogene
ENSG00000188985,DHFRP1,18,23749724,23751313,-1,q11.2,pseudogene
ENSG00000271216,LINC01050,13,43384502,43386698,-1,q14.11,lincRNA
ENSG00000229546,LINC00428,13,43416550,43417023,-1,q14.11,lincRNA
ENSG00000266227,NPM1P2,18,23784833,23785868,1,q11.2,pseudogene
ENSG00000238025,ZDHHC4P1,13,43507994,43509028,1,q14.11,pseudogene
ENSG00000256715,,21,14741931,14745386,-1,q11.2,protein_coding
ENSG00000263829,FAM60BP,18,23835662,23836319,-1,q11.2,pseudogene
ENSG00000229928,LINC00400,13,43732767,43733602,1,q14.11,lincRNA
ENSG00000232540,RPL36P19,13,43968661,43968961,1,q14.11,pseudogene
ENSG00000266237,,18,23845973,23847373,1,q11.2,sense_intronic
ENSG00000238189,ENOX1-AS2,13,44032601,44033259,1,q14.11,lincRNA
ENSG00000252921,,18,23879079,23879219,-1,q11.2,snoRNA
ENSG00000233821,ENOX1-AS1,13,44118054,44122192,1,q14.11,lincRNA
ENSG00000264911,,18,23928311,23928968,1,q11.2,pseudogene
ENSG00000270522,,13,44361727,44361988,1,q14.11,lincRNA
ENSG00000207160,RNU6-1289P,18,23946265,23946370,-1,q11.2,snRNA
ENSG00000263862,,18,24002959,24006065,1,q11.2,lincRNA
ENSG00000166351,POTED,21,14982498,15013906,1,q11.2,protein_coding
ENSG00000252846,,18,24166678,24166762,-1,q11.2,miRNA
ENSG00000233725,LINC00284,13,44482850,44604597,1,q14.11,lincRNA
ENSG00000263846,CIAPIN1P,18,24179372,24180302,1,q11.2,pseudogene
ENSG00000269011,,21,15051621,15053459,-1,q11.2,protein_coding
ENSG00000260372,AQP4-AS1,18,24235706,24770662,1,q11.2,antisense
ENSG00000179611,DGKZP1,13,44542560,44545335,1,q14.11,pseudogene
ENSG00000168675,LDLRAD4,18,13217497,13652754,1,p11.21,protein_coding
ENSG00000226519,LINC00390,13,44680514,44711372,-1,q14.11,lincRNA
ENSG00000227258,SMIM2-AS1,13,44716682,44813010,1,q14.11,antisense
ENSG00000265369,,18,24267585,24283602,-1,q11.2,lincRNA
ENSG00000235285,SMIM2-IT1,13,44720606,44732358,-1,q14.11,sense_intronic
ENSG00000263677,,18,24268075,24269632,1,q11.2,lincRNA
ENSG00000230731,,13,44808254,44817328,-1,q14.11,lincRNA
ENSG00000263382,,18,24402777,24403943,-1,q11.2,lincRNA
ENSG00000237361,LINC01071,13,44974386,44980120,-1,q14.11,lincRNA
ENSG00000266184,,18,24411484,24412396,-1,q11.2,pseudogene
ENSG00000266549,,18,24532165,24532522,-1,q11.2,pseudogene
ENSG00000225727,,13,45011343,45026963,1,q14.11,pseudogene
ENSG00000265374,,18,24805706,24827152,1,q11.2,lincRNA
ENSG00000230793,SMARCE1P5,13,45168994,45170218,1,q14.11,pseudogene
ENSG00000188992,LIPI,21,15481134,15583166,-1,q11.2,protein_coding
ENSG00000238932,,13,45202705,45202809,-1,q14.12,snoRNA
ENSG00000237585,LINC00407,13,45225948,45275152,1,q14.12,lincRNA
ENSG00000235097,LINC00330,13,45373639,45383766,-1,q14.12,lincRNA
ENSG00000223732,,13,45556212,45657260,-1,q14.12,lincRNA
ENSG00000265802,RN7SL49P,13,45576285,45576580,1,q14.12,misc_RNA
ENSG00000223341,RN7SKP3,13,45634864,45635221,1,q14.12,misc_RNA
ENSG00000271818,,13,45697228,45697549,1,q14.12,misc_RNA
ENSG00000252055,RNU6-69P,13,45711997,45712100,-1,q14.12,snRNA
ENSG00000270381,,13,45837825,45838050,1,q14.13,pseudogene
ENSG00000221163,,13,45874149,45874235,-1,q14.13,miRNA
ENSG00000253051,,13,45910449,45910582,-1,q14.13,snoRNA
ENSG00000199477,SNORA31,13,45911615,45911744,-1,q14.13,snoRNA
ENSG00000273149,,13,45914174,45915318,1,q14.13,antisense
ENSG00000185272,RBM11,21,15588451,15600693,1,q11.2,protein_coding
ENSG00000182974,OR4M2,15,22368478,22369561,1,q11.2,protein_coding
ENSG00000226983,,21,26212864,26430059,1,q21.2,lincRNA
ENSG00000183706,OR4N4,15,22382382,22383507,1,q11.2,protein_coding
ENSG00000170919,TPT1-AS1,13,45915480,45965872,1,q14.13,antisense
ENSG00000227090,,21,26258990,26275070,-1,q21.2,lincRNA
ENSG00000230379,,21,26310745,26365129,-1,q21.2,lincRNA
ENSG00000270505,IGHV1OR15-1,15,22448382,22448819,-1,q11.2,IG_V_gene
ENSG00000269182,,15,22456895,22460351,1,q11.2,protein_coding
ENSG00000259261,IGHV4OR15-8,15,22472918,22473353,-1,q11.2,IG_V_gene
ENSG00000237444,,21,26403318,26403842,-1,q21.2,pseudogene
ENSG00000244278,,21,26427848,26442219,1,q21.2,lincRNA
ENSG00000155304,HSPA13,21,15743436,15755805,-1,q11.2,protein_coding
ENSG00000228886,,13,45924458,45925485,1,q14.13,lincRNA
ENSG00000214455,RCN1P2,13,45964486,45965402,-1,q14.13,pseudogene
ENSG00000251015,SLC25A30-AS1,13,45992297,45994506,1,q14.13,lincRNA
ENSG00000229303,PPIAP25,13,46010256,46010795,1,q14.13,pseudogene
ENSG00000200709,RNA5SP27,13,46125620,46125738,-1,q14.13,rRNA
ENSG00000197414,GOLGA6L1,15,22736246,22746002,1,q11.2,protein_coding
ENSG00000232786,TIMM9P3,13,46126998,46127271,-1,q14.13,pseudogene
ENSG00000228869,COX4I1P2,13,46245980,46246526,1,q14.13,pseudogene
ENSG00000235366,LINC01055,13,46255225,46256554,-1,q14.13,antisense
ENSG00000232512,,21,26467335,26475983,1,q21.2,lincRNA
ENSG00000237876,AKR1B1P4,13,46261683,46262604,-1,q14.13,pseudogene
ENSG00000223870,,21,26499782,26507561,1,q21.2,lincRNA
ENSG00000235903,CPB2-AS1,13,46626941,46687467,1,q14.13,antisense
ENSG00000222042,,21,26541745,26706139,-1,q21.2,lincRNA
ENSG00000238627,RNA5SP489,21,26574521,26574629,1,q21.2,rRNA
ENSG00000240767,RN7SL288P,13,46743594,46743883,-1,q14.13,misc_RNA
ENSG00000238483,,13,46809805,46809908,-1,q14.13,snoRNA
ENSG00000252854,RN7SKP5,13,46824077,46824348,1,q14.13,misc_RNA
ENSG00000251106,FAM206BP,13,46844212,46844752,1,q14.13,pseudogene
ENSG00000261097,LINC00563,13,46870580,46871979,-1,q14.13,lincRNA
ENSG00000223336,RNU2-6P,13,46948536,46948725,-1,q14.13,snRNA
ENSG00000252385,RNU6-68P,13,46984589,46984692,1,q14.13,snRNA
ENSG00000166200,COPS2,15,49398268,49447858,-1,q21.1,protein_coding
ENSG00000155307,SAMSN1,21,15857549,15955723,-1,q11.2,protein_coding
ENSG00000241353,PPP1R2P4,13,46917102,47012325,-1,q14.13,pseudogene
ENSG00000243440,,21,15964251,16031142,-1,q11.2,protein_coding
ENSG00000231817,,13,47029270,47060641,-1,q14.13,lincRNA
ENSG00000227019,OR7E101P,13,47034744,47035256,1,q14.13,pseudogene
ENSG00000205105,COX17P1,13,47064997,47065397,1,q14.13,pseudogene
ENSG00000230243,FKBP1AP3,13,47079253,47079571,1,q14.13,pseudogene
ENSG00000224517,HTR2A-AS1,13,47426278,47430434,1,q14.2,antisense
ENSG00000234590,GNG5P5,13,47881217,47881436,1,q14.2,pseudogene
ENSG00000244521,RN7SL700P,13,48033078,48033369,-1,q14.2,misc_RNA
ENSG00000234145,NAP1L4P3,13,48337595,48338741,1,q14.2,pseudogene
ENSG00000229423,RPL27AP8,13,48340775,48341220,-1,q14.2,pseudogene
ENSG00000228573,,13,48399465,48410091,-1,q14.2,lincRNA
ENSG00000153575,TUBGCP5,15,22833395,22873892,1,q11.2,protein_coding
ENSG00000234689,LINC00444,13,48479464,48481492,-1,q14.2,lincRNA
ENSG00000260388,LINC00562,13,48504290,48506757,-1,q14.2,lincRNA
ENSG00000227848,SUCLA2-AS1,13,48575525,48576688,1,q14.2,antisense
ENSG00000229111,MED4-AS1,13,48651273,48654127,1,q14.2,antisense
ENSG00000224510,POLR2KP2,13,48708494,48708670,-1,q14.2,pseudogene
ENSG00000231473,LINC00441,13,48870649,48877797,-1,q14.2,lincRNA
ENSG00000264151,,18,24916343,25175128,-1,q12.1,lincRNA
ENSG00000238086,PPP1R26P1,13,48890999,48894611,-1,q14.2,pseudogene
ENSG00000177197,PCNPP5,13,48902220,48902700,-1,q14.2,pseudogene
ENSG00000233456,LINC01077,13,49144775,49147453,-1,q14.2,lincRNA
ENSG00000180530,NRIP1,21,16333556,16437321,-1,q21.1,protein_coding
ENSG00000233610,LINC00462,13,49151110,49152224,-1,q14.2,lincRNA
ENSG00000264790,,18,24923216,24926074,1,q11.2,lincRNA
ENSG00000222391,,13,49326225,49326292,-1,q14.2,miRNA
ENSG00000225131,PSME2P2,13,49345264,49345965,1,q14.2,pseudogene
ENSG00000244329,UBA52P9,18,24935370,24935728,-1,q11.2,pseudogene
ENSG00000265585,,13,49504256,49504348,-1,q14.2,miRNA
ENSG00000201662,RNU6-60P,13,49562051,49562153,1,q14.2,snRNA
ENSG00000263611,,18,24977916,24981868,1,q11.2,lincRNA
ENSG00000223724,RAD17P2,13,49618215,49620930,-1,q14.2,pseudogene
ENSG00000265097,RBM22P1,18,24998848,25000399,-1,q12.1,pseudogene
ENSG00000199788,RNY3P2,13,49669527,49669628,1,q14.2,misc_RNA
ENSG00000235957,COX7CP1,13,49761615,49761806,-1,q14.2,pseudogene
ENSG00000263405,PA2G4P3,18,25032478,25033621,-1,q12.1,pseudogene
ENSG00000231665,OGFOD1P1,13,49784558,49786430,-1,q14.2,pseudogene
ENSG00000227279,,18,25534483,25543651,1,q12.1,antisense
ENSG00000236577,SNRPGP14,13,50063106,50063500,1,q14.2,pseudogene
ENSG00000137824,RMDN3,15,41028082,41048049,-1,q15.1,protein_coding
ENSG00000266296,ARIH2P1,18,26231696,26233172,1,q12.1,pseudogene
ENSG00000176882,,13,50194450,50194784,1,q14.2,pseudogene
ENSG00000265994,,18,26365032,26369224,1,q12.1,lincRNA
ENSG00000203547,,13,50243040,50243254,1,q14.2,pseudogene
ENSG00000271238,,18,26404616,26404790,-1,q12.1,pseudogene
ENSG00000222148,RNY4P30,13,50463770,50463864,-1,q14.2,misc_RNA
ENSG00000181358,CTAGE10P,13,50464727,50467134,1,q14.2,pseudogene
ENSG00000251719,RNU6-408P,18,26628584,26628683,1,q12.1,snRNA
ENSG00000265730,,18,26675539,26675643,-1,q12.1,miRNA
ENSG00000200064,RNY4P9,13,50482770,50482866,-1,q14.2,misc_RNA
ENSG00000212085,,18,26776406,26776492,-1,q12.1,miRNA
ENSG00000264526,,13,50526670,50526750,-1,q14.2,miRNA
ENSG00000264864,MIR3613,13,50570551,50570637,-1,q14.2,miRNA
ENSG00000266479,,18,26836782,26837025,-1,q12.1,pseudogene
ENSG00000259458,,15,62929371,62937490,-1,q22.2,protein_coding
ENSG00000265980,,18,26858474,26941928,-1,q12.1,lincRNA
ENSG00000221731,,18,27063293,27063388,1,q12.1,miRNA
ENSG00000264587,,18,27098224,27128206,1,q12.1,lincRNA
ENSG00000266196,,18,28293241,28294252,1,q12.1,lincRNA
ENSG00000265670,,18,28534786,28560883,-1,q12.1,lincRNA
ENSG00000251702,RNU6-857P,18,28564072,28564181,1,q12.1,snRNA
ENSG00000261521,,18,28638806,28639359,-1,q12.1,lincRNA
ENSG00000231607,DLEU2,13,50601269,50699856,-1,q14.2,processed_transcript
ENSG00000238376,,18,28652470,28652573,1,q12.1,snoRNA
ENSG00000238660,,21,26711319,26711413,1,q21.2,miRNA
ENSG00000265888,,18,28681551,28742752,1,q12.1,antisense
ENSG00000213885,RPL13AP7,21,26734135,26734745,1,q21.2,pseudogene
ENSG00000263698,,18,28711419,28712457,1,q12.1,antisense
ENSG00000185433,LINC00158,21,26758133,26804013,-1,q21.3,lincRNA
ENSG00000266729,,18,28923331,29006951,-1,q12.1,antisense
ENSG00000238314,,21,26842421,26842513,-1,q21.3,snoRNA
ENSG00000229962,,21,26887785,26890650,-1,q21.3,lincRNA
ENSG00000208006,MIR16-1,13,50623109,50623197,-1,q14.2,miRNA
ENSG00000207019,RNU6-167P,18,28925325,28925430,-1,q12.1,snRNA
ENSG00000214359,RPL18P10,13,50673467,50674004,1,q14.2,pseudogene
ENSG00000234883,MIR155HG,21,26934221,26947480,1,q21.3,lincRNA
ENSG00000207240,,18,28962280,28962393,1,q12.1,misc_RNA
ENSG00000266521,,18,29076608,29077158,-1,q12.1,lincRNA
ENSG00000232150,ST13P4,13,50746225,50747317,1,q14.2,pseudogene
ENSG00000260583,LINC00515,21,26955082,26955638,-1,q21.3,antisense
ENSG00000264859,,18,29122109,29136874,-1,q12.1,antisense
ENSG00000237731,RNGTTP1,21,27015801,27016528,1,q21.3,pseudogene
ENSG00000223676,RPL34P26,13,50935546,50935899,-1,q14.3,pseudogene
ENSG00000227054,FDX1P2,21,27064492,27064866,1,q21.3,pseudogene
ENSG00000252379,RNU6-1002P,18,29249252,29249341,-1,q12.1,snRNA
ENSG00000221198,,13,50937284,50937373,-1,q14.3,miRNA
ENSG00000235514,,21,27135249,27135644,-1,q21.3,pseudogene
ENSG00000229323,,13,51095069,51101585,-1,q14.3,lincRNA
ENSG00000259985,,18,29265618,29266786,1,q12.1,antisense
ENSG00000200472,RN7SKP44,18,29298856,29299171,1,q12.1,misc_RNA
ENSG00000137880,GCHFR,15,41056218,41059906,1,q15.1,protein_coding
ENSG00000265158,LRRC37A7P,18,29304161,29306919,1,q12.1,pseudogene
ENSG00000233783,,21,27306373,27315001,1,q21.3,processed_transcript
ENSG00000263772,,18,29306006,29306360,-1,q12.1,pseudogene
ENSG00000237152,DLEU7-AS1,13,51381992,51423190,1,q14.3,antisense
ENSG00000251972,RNU6-123P,21,27315359,27315460,-1,q21.3,snRNA
ENSG00000263924,,18,29424351,29425141,1,q12.1,antisense
ENSG00000200711,RNA5SP28,13,51387124,51387242,-1,q14.3,rRNA
ENSG00000224541,,21,27530409,27548142,1,q21.3,antisense
ENSG00000270518,,18,29462583,29462865,1,q12.1,pseudogene
ENSG00000270879,,18,29464821,29465106,1,q12.1,pseudogene
ENSG00000273492,,21,27543189,27589700,1,q21.3,lincRNA
ENSG00000222320,RNU6-1050P,18,29517496,29517602,1,q12.1,snRNA
ENSG00000233672,RNASEH2B-AS1,13,51450822,51484848,-1,q14.3,antisense
ENSG00000263823,,18,29522538,29524119,1,q12.1,antisense
ENSG00000206802,RNU6-926P,21,27563026,27563132,1,q21.3,snRNA
ENSG00000265273,PGDP1,18,29542141,29543581,1,q12.1,pseudogene
ENSG00000229025,,21,27722099,27722953,-1,q21.3,lincRNA
ENSG00000266105,,18,29546923,29547508,1,q12.1,pseudogene
ENSG00000232692,,21,27750871,27844017,1,q21.3,antisense
ENSG00000263917,,18,29598792,29691742,1,q12.1,processed_transcript
ENSG00000265063,,18,29640868,29640952,-1,q12.1,miRNA
ENSG00000214917,,18,29655848,29656235,-1,q12.1,pseudogene
ENSG00000265008,,18,29671258,29672082,-1,q12.1,antisense
ENSG00000238982,,18,29674467,29674569,1,q12.1,snoRNA
ENSG00000263393,,18,29702363,29704441,-1,q12.1,antisense
ENSG00000199373,RNA5SP453,18,29756013,29756131,-1,q12.1,rRNA
ENSG00000265279,,18,29775989,29776929,-1,q12.1,pseudogene
ENSG00000263904,,18,29825909,29828995,-1,q12.1,sense_intronic
ENSG00000222395,,18,29843098,29843201,-1,q12.1,misc_RNA
ENSG00000264982,,18,29867400,29870303,1,q12.1,antisense
ENSG00000215492,HNRNPA1P7,18,29991471,29993167,-1,q12.1,pseudogene
ENSG00000260389,WBP11P1,18,30091626,30094597,1,q12.1,pseudogene
ENSG00000104129,DNAJC17,15,41060067,41099675,-1,q15.1,protein_coding
ENSG00000221621,,18,30106105,30106185,1,q12.1,miRNA
ENSG00000177150,FAM210A,18,13663346,13726662,-1,p11.21,protein_coding
ENSG00000263688,,18,30161491,30162791,1,q12.1,lincRNA
ENSG00000123201,GUCY1B2,13,51568647,51654998,-1,q14.3,pseudogene
ENSG00000155313,USP25,21,17102344,17252377,1,q21.1,protein_coding
ENSG00000197934,,21,27765954,27941571,1,q21.3,antisense
ENSG00000273115,,21,27832222,27832533,-1,q21.3,lincRNA
ENSG00000223563,,21,28261695,28312061,1,q21.3,antisense
